Deck Number,Commander Name,Price,Tag,Date,Card 1,Card 2,Card 3,Card 4,Card 5,Card 6,Card 7,Card 8,Card 9,Card 10,Card 11,Card 12,Card 13,Card 14,Card 15,Card 16,Card 17,Card 18,Card 19,Card 20,Card 21,Card 22,Card 23,Card 24,Card 25,Card 26,Card 27,Card 28,Card 29,Card 30,Card 31,Card 32,Card 33,Card 34,Card 35,Card 36,Card 37,Card 38,Card 39,Card 40,Card 41,Card 42,Card 43,Card 44,Card 45,Card 46,Card 47,Card 48,Card 49,Card 50,Card 51,Card 52,Card 53,Card 54,Card 55,Card 56,Card 57,Card 58,Card 59,Card 60,Card 61,Card 62,Card 63,Card 64,Card 65,Card 66,Card 67,Card 68,Card 69,Card 70,Card 71,Card 72,Card 73,Card 74,Card 75,Card 76,Card 77,Card 78,Card 79,Card 80,Card 81,Card 82,Card 83,Card 84,Card 85,Card 86,Card 87,Card 88,Card 89,Card 90,Card 91,Card 92,Card 93,Card 94,Card 95,Card 96,Card 97,Card 98,Card 99,Card 100
0,River Song,1293,"['Wheels', 'Control', 'Combo']",2024-11-27,An Offer You Can't Refuse,Arcane Denial,Arcane Signet,Brain Freeze,Brainstorm,Brainsurge,Cascade Bluffs,Cephalid Coliseum,Chain of Vapor,City of Brass,Command Tower,Conjurer's Bauble,Counterbalance,Curiosity,Cyclonic Rift,Deflecting Swat,Delay,Demolition Field,Dualcaster Mage,Echo of Eons,Everflowing Chalice,Exotic Orchard,Fable of the Mirror-Breaker,Faerie Mastermind,Fellwar Stone,Ferrous Lake,Field of Ruin,Fiery Islet,Flare of Denial,Flare of Duplication,Flusterstorm,From the Ashes,Gamble,Gitaxian Probe,Glint-Horn Buccaneer,Heat Shimmer,Hullbreaker Horror,Hydroelectric Specimen,Imperial Recruiter,Into the Flood Maw,Invert Polarity,Jeska's Will,Ledger Shredder,Lion's Eye Diamond,Lotus Petal,Lorien Revealed,Mana Drain,Mana Vault,Mindbreak Trap,Miscast,Molten Duplication,Muddle the Mixture,Mystic Remora,"Narset, Parter of Veils","Niv-Mizzet, Parun","Niv-Mizzet, Visionary",Ophidian Eye,Pinnacle Monk,Plaza of Heroes,Pyroblast,"Ragavan, Nimble Pilferer",Reflecting Pool,Rhystic Study,Riverglide Pathway,Rush of Inspiration,Sarevok's Tome,Sea Gate Restoration,Shatterskull Smashing,Shivan Reef,Simian Spirit Guide,Sink into Stupor,Snap,Sol Ring,Spellseeker,Spirebluff Canal,Steam Vents,Step Through,Stormcarved Coast,Strike It Rich,Strix Serenade,Sundering Eruption,Talisman of Creativity,Talon Gates of Madara,Tandem Lookout,Time Warp,Timestream Navigator,Tomb Trawler,Training Center,Twinflame,Underworld Breach,Volatile Stormdrake,Wheel of Misfortune,Windfall
1,River Song,38,['Topdeck'],2024-11-27,Anticipate,Arcane Infusion,"Arjun, the Shifting Flame",Behold the Multiverse,Brainstone,Brainstorm,Cancel,Cellar Door,Consider,Creative Outburst,Crimson Fleet Commodore,Crown-Hunter Hireling,Discover the Impossible,Druidic Satchel,Dual Strike,Epitaph Golem,Essence Scatter,Evolving Wilds,Experimental Augury,Expressive Iteration,Farsight Ritual,Foresee,Geomancer's Gambit,Halimar Depths,Honor-Worn Shaku,Ingenious Mastery,Interdisciplinary Mascot,Into the Fire,Izzet Boilerworks,Izzet Cluestone,Izzet Guildgate,Izzet Locket,Izzet Signet,Junktroller,Keeper of the Cadence,Kinetic Augur,Manalith,Manifold Insights,"Melek, Izzet Paragon",Memory Deluge,Moment of Truth,Negate,Niblis of Frost,Omenspeaker,Opt,Phyrexian Archivist,Ponder,Precognition Field,Preordain,Prismari Campus,Prophetic Bolt,Quench,Reito Sentinel,Resculpt,Sage's Row Savant,"Saheeli, Sublime Artificer",Scouring Sands,Sleight of Hand,Spell Crumple,Storm Skreelix,Swiftwater Cliffs,Tel-Jilad Stylus,Temporal Cleansing,Thriving Bluff,Thriving Isle,Timestream Navigator,Tormod's Crypt,Transplant Theorist,Unsummon,Wandering Mind,Witness the Future
2,River Song,213,[],2024-11-27,Aetherize,An Offer You Can't Refuse,Anticipate,Arcane Denial,Arcane Signet,Archmage Emeritus,Archmage of Runes,Barkform Harvester,Blasphemous Act,Blood Moon,Boldwyr Heavyweights,City on Fire,Command Tower,Curiosity,Cyber Conversion,Deliberate,Demolition Field,Dig Through Time,Dream Cache,Eager Construct,Enter the Enigma,Epitaph Golem,Expressive Iteration,Eyes Everywhere,Field of Ruin,Fiery Emancipation,Frantic Search,Frostboil Snarl,Gamble,Geomancer's Gambit,Ghost Quarter,Hired Giant,Hive Mind,Hoverstone Pilgrim,Impulse,Ingenious Mastery,Izzet Boilerworks,Jeska's Will,Junktroller,Krenko's Buzzcrusher,Lightning Bolt,Malevolent Chandelier,"Melek, Izzet Paragon",Myr Custodian,"Niv-Mizzet, Visionary",Noble Benefactor,Opt,Powerbalance,Propaganda,Rapid Hybridization,Reality Shift,Reito Lantern,Reliquary Tower,Rogue's Passage,Shivan Reef,Sleight of Hand,Sol Ring,Solve the Equation,Sonic Screwdriver,Spell Crumple,Steam Vents,Stormcarved Coast,Stormcatch Mentor,Sulfur Falls,Swiftfoot Boots,TARDIS,Teferi's Ageless Insight,Teferi's Puzzle Box,Tel-Jilad Stylus,Temple of Epiphany,The Rollercrusher Ride,Thieves' Fortune,Time Warp,Tomb Trawler,Uncivil Unrest,Untimely Malfunction,Vandalblast,Volatile Fault,Windfall
3,River Song,238,[],2024-11-27,Aetherize,An Offer You Can't Refuse,Arcane Bombardment,Arcane Denial,Arcane Signet,"Arjun, the Shifting Flame",Canal Dredger,Cascade Bluffs,Chaos Warp,City on Fire,Command Tower,Conjurer's Bauble,Consider,Counterspell,Court of Embereth,"Crystal Skull, Isu Spyglass",Deliberate,Dig Through Time,Dual Casting,Epitaph Golem,Faithless Looting,"Fblthp, Lost on the Range",Field of Ruin,Fierce Guardianship,Fiery Emancipation,Fiery Inscription,Goblin Electromancer,Hired Giant,Hithlain Knots,Hoverstone Pilgrim,Izzet Boilerworks,"Johann, Apprentice Sorcerer",Junktroller,Lightning Greaves,Magus of the Future,Mana Geyser,Mystic Remora,Mystic Sanctuary,Mystic Speculation,Mystical Tutor,"Neera, Wild Mage",Negate,"Niv-Mizzet, Parun",One with the Multiverse,Pact of Negation,Pongify,Powerbalance,Preordain,Propaganda,Pyroblast,Reito Lantern,Reito Sentinel,Reliquary Tower,River Song's Diary,Silverbluff Bridge,Slip Out the Back,Storm-Kiln Artist,Stormcatch Mentor,Sunbird's Invocation,Swan Song,Swiftfoot Boots,Sword of Wealth and Power,"Talrand, Sky Summoner",Temple of the False God,The Locust God,The Twelfth Doctor,Timestream Navigator,Transplant Theorist,Twinflame,Vedalken Orrery,Windfall,Wizard Class
4,River Song,253,['Wheels'],2024-11-26,Abrade,Aetherize,Anticipate,Arcane Denial,Arcane Signet,Archmage Emeritus,Archmage's Charm,"Baral, Chief of Compliance",Brainstorm,Brainsurge,Chaos Warp,Command Tower,Credit Voucher,Curiosity,Cyclonic Rift,Demand Answers,Elixir of Immortality,Enter the Enigma,Expressive Iteration,Faerie Vandal,Field of Ruin,Fiery Islet,Flame of Anor,Forgotten Cave,Frantic Search,Geier Reach Sanitarium,Glint-Horn Buccaneer,Goblin Electromancer,Impulse,Ingenious Mastery,Izzet Charm,Izzet Locket,Izzet Signet,Junktroller,Kylox's Voltstrider,Lightning Bolt,Lonely Sandbar,Mithril Coat,Mulldrifter,Neurok Stealthsuit,"Niv-Mizzet, Parun","Niv-Mizzet, the Firemind",Obsessive Search,"Ojer Pakpatiq, Deepest Epoch",Path of Ancestry,Prismari Command,Psychosis Crawler,"Ral, Crackling Wit",Ravenform,"Red Death, Shipwrecker",Red Elemental Blast,Reito Sentinel,Remote Isle,Resculpt,Rhystic Study,River Song's Diary,Riverglide Pathway,Rush of Inspiration,Serum Visions,Sleight of Hand,Snap,Sol Ring,Spell Crumple,Storm-Kiln Artist,Stormcarved Coast,Stormcatch Mentor,Sulfur Falls,Swiftwater Cliffs,Talisman of Creativity,"Talrand, Sky Summoner",Teferi's Puzzle Box,Thunderclap Drake,Tomb Trawler,Training Center,Valakut Awakening,Vandalblast,Verity Circle,Volatile Fjord,Windfall
5,River Song,295,['Topdeck'],2024-11-26,Aetherize,Amplifire,An Offer You Can't Refuse,Arcane Denial,Barkform Harvester,Behold the Multiverse,Blackblade Reforged,Blasphemous Act,Cascade Bluffs,Chain Reaction,Counterspell,Crystal Ball,Decanter of Endless Water,Demolition Field,Dictate of the Twin Gods,Expressive Iteration,"Fblthp, Lost on the Range",Ferrous Lake,Field of Ruin,Fiery Islet,Flood of Tears,Fortune Teller's Talent,Frostboil Snarl,Ghost Quarter,Hive Mind,Impulse,Invert Polarity,Izzet Boilerworks,Izzet Signet,"Jace, Arcane Strategist",Jeska's Will,"Johann, Apprentice Sorcerer",Junktroller,Lightning Greaves,Magnus the Red,Magus of the Future,"Melek, Izzet Paragon",Molten Tributary,Mystic Speculation,Nanogene Conversion,"Neera, Wild Mage",Netherese Puzzle-Ward,One with the Multiverse,Palantir of Orthanc,Preordain,Prismari Campus,Proft's Eidetic Memory,Protective Bubble,Reality Shift,Reito Lantern,Reito Sentinel,Reliquary Tower,Restless Spire,Rivendell,Riverglide Pathway,Rogue's Passage,Role Reversal,Rush of Inspiration,Scalding Tarn,Shivan Reef,Sol Ring,Spell Crumple,Spirebluff Canal,Steam Vents,Stormcarved Coast,Sulfur Falls,Surtland Frostpyre,Swan Song,Swiftfoot Boots,Swiftwater Cliffs,"Talrand, Sky Summoner",Teferi's Ageless Insight,Teferi's Puzzle Box,Tel-Jilad Stylus,Telling Time,Temple of Epiphany,The Ozolith,The Reality Chip,Third Path Iconoclast,Thundering Falls,Tomb Trawler,Training Center,Transplant Theorist,Tyrite Sanctum,Vandalblast,Wayfarer's Bauble,Windfall,Wizard Class,Young Pyromancer
6,River Song,440,[],2024-11-26,"Alandra, Sky Dreamer",Anticipate,Arcane Signet,Archive Trap,Basilisk Collar,Blackblade Reforged,Blasphemous Act,Brainstorm,Brainsurge,Buried Ruin,Castle Vantress,Chaos Warp,Cleansing Wildfire,Command Tower,Consecrated Sphinx,Counterspell,Crucible of Worlds,Cryptic Command,Cyber Conversion,Cyclonic Rift,Demolition Field,Descent into Avernus,Desolate Lighthouse,Dictate of Kruphix,"Etali, Primal Storm",Expedition Map,Experimental Augury,Expressive Iteration,Faerie Mastermind,Field of Ruin,Fierce Guardianship,Fiery Islet,From the Ashes,Frostboil Snarl,Geomancer's Gambit,Howling Mine,Hydroelectric Specimen,Impulse,Ingenious Mastery,Invert Polarity,Izzet Boilerworks,Izzet Signet,"Jhoira, Weatherlight Captain",Kami of the Crescent Moon,Krenko's Buzzcrusher,Lavaspur Boots,Lightning Greaves,Lorien Revealed,Manabarbs,"Mikokoro, Center of the Sea",Noble Benefactor,Pinnacle Monk,Pongify,Propaganda,Psychic Surgery,Razorkin Needlehead,Reito Sentinel,Reliquary Tower,Rhystic Study,Rivendell,Rogue's Passage,Scrawling Crawler,Sink into Stupor,Slip Out the Back,Sol Ring,Spell Crumple,Steam Vents,Storm-Kiln Artist,Sulfur Falls,Sulfuric Vortex,Sundering Eruption,Sunken Citadel,Swan Song,Swiftfoot Boots,Talisman of Creativity,Temple of Epiphany,The Reality Chip,Thought Vessel,Thundering Falls,Timestream Navigator,Training Center,Transplant Theorist,Vandalblast,Volatile Fault,Winged Boots,Zo-Zu the Punisher
7,River Song,548,[],2024-11-26,"Alexios, Deimos of Kosmos",An Offer You Can't Refuse,Arcane Signet,Blasphemous Act,Brainstorm,Chain Reaction,Chaos Warp,Command Tower,Conjurer's Bauble,Curiosity,Cursed Mirror,Cyclonic Rift,Demolition Field,Dig Through Time,Dress Down,Dualcaster Mage,Experimental Augury,Fabled Passage,Fabricate,Faerie Mastermind,"Fblthp, Lost on the Range",Fellwar Stone,Field of Ruin,Fierce Guardianship,Force of Negation,Ghost Quarter,Ghostly Flicker,Imperial Recruiter,Impulse,Invert Polarity,Izzet Signet,Jeska's Will,Krenko's Buzzcrusher,Kylox's Voltstrider,Ledger Shredder,Lightning Greaves,Lorien Revealed,Mana Drain,Mind Stone,Miscast,Muddle the Mixture,Mystic Remora,Mystical Tutor,"Narset, Parter of Veils","Niv-Mizzet, Parun",Ophidian Eye,Opt,Phyrexian Metamorph,Pinnacle Monk,Ponder,Preordain,Reliquary Tower,Restless Spire,Rivendell,Scalding Tarn,Simian Spirit Guide,Sink into Stupor,Sleight of Hand,Sol Ring,Spark Double,Spell Crumple,Spellseeker,Steam Vents,Stormcarved Coast,Sundering Eruption,Supreme Will,Talisman of Creativity,Tandem Lookout,The One Ring,The Tale of Tamiyo,Thought Vessel,Thundering Falls,Timestream Navigator,Tomb Trawler,Training Center,Transplant Theorist,Treasure Map,Trenzalore Clocktower,Twinflame,Underworld Breach,Vessel of Endless Rest,Volatile Fault,Wandering Archaic,Windfall
8,River Song,936,[],2024-11-25,Arcane Denial,Arcane Signet,Arch of Orazca,Archmage Emeritus,Blasphemous Act,Blasting Station,Blightsteel Colossus,Bloodstained Mire,Brainstorm,Cascade Bluffs,Codex Shredder,Command Tower,Commander's Sphere,Counterspell,Curiosity,Cyclonic Rift,Darksteel Pendant,Decanter of Endless Water,Deflecting Swat,Desolate Lighthouse,Dictate of the Twin Gods,Experimental Augury,Fabled Passage,Field of Ruin,Field of the Dead,Fierce Guardianship,Flux Channeler,Furnace of Rath,Ghost Quarter,Isochron Scepter,Izzet Boilerworks,Izzet Signet,"Jace, the Mind Sculptor","Jacob Hauken, Inspector",Junktroller,Lantern of Revealing,Maddening Cacophony,Mana Drain,Mission Briefing,Myriad Landscape,Mystic Sanctuary,Mystical Tutor,"Narset, Parter of Veils",Negate,"Niv-Mizzet, Parun",Overwhelmed Apprentice,Polluted Delta,Pongify,Prismatic Vista,Psychic Corrosion,Pyxis of Pandemonium,Quietus Spike,Reliquary Tower,Rhystic Study,Riverglide Pathway,Ruby Medallion,"Saheeli, the Gifted",Sapphire Medallion,Scalding Tarn,Serum Visions,Shivan Reef,Snapcaster Mage,Sol Ring,Sonic Screwdriver,Spell Crumple,Sphinx's Tutelage,Spirebluff Canal,Steam Vents,Storm-Kiln Artist,Sulfur Falls,Swarm Intelligence,Teferi's Puzzle Box,Temple of Epiphany,Temporal Manipulation,Thassa's Oracle,The Mindskinner,Thought Scour,Time Warp,Tolarian Kraken,Tomb Trawler,Training Center,Traumatize,Treasure Cruise,Volatile Fault,Wheel of Fortune,Windfall
